"","ECLAC/CELADE Redatam+SP 6/16/2023","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65","...66","...67","...68","...69","...70","...71","...72","...73","...74","...75","...76","...77","...78","...79","...80","...81","...82","...83","...84","...85","...86","...87","...88","...89","...90","...91","...92","...93","...94"
"2556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2557",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2558",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"2559",NA,"No - no difficulty","1192","1308","1284","1333","1462","1408","1334","1609","1429","1533","1518","1633","1786","2211","2234","2199","2211","2476","2562","2449","2751","2328","2355","2203","2177","2120","1880","1915","2030","1859","2254","1632","1814","1749","1631","1818","1568","1572","1632","1506","1783","1307","1599","1510","1321","1495","1342","1360","1331","1202","1212","1029","1079","1129","987","1055","880","832","854","656","862","572","663","626","455","586","433","495","358","273","344","192","256","253","219","341","199","162","211","129","144","120","116","97","84","77","70","48","36","23","105","106477"
"2560",NA,"Yes - some difficulty","-","1","1","-","-","-","1","1","2","-","-","1","1","1","-","2","1","3","2","2","2","2","2","4","1","2","3","-","2","1","3","3","3","1","2","2","6","2","4","4","3","4","5","4","6","6","8","8","5","8","8","3","8","14","11","15","11","10","10","10","15","7","12","10","15","19","6","15","15","7","11","13","12","11","15","14","19","19","19","14","15","15","16","13","7","20","7","8","3","4","20","621"
"2561",NA,"Yes - a lot of difficulty","-","-","1","-","-","-","-","3","1","-","2","1","-","-","1","1","-","-","1","-","-","-","2","-","-","1","1","1","-","1","-","-","-","-","-","-","-","2","2","1","1","2","1","1","1","1","1","1","-","-","-","1","-","4","-","-","2","-","2","1","1","1","-","1","-","2","4","1","-","1","-","-","1","1","4","3","3","2","4","2","6","1","4","3","5","2","2","3","2","1","6","107"
"2562",NA,"Yes - cannot hear at all","-","-","-","-","1","1","1","-","1","-","-","2","1","2","1","-","2","-","2","-","1","-","1","-","2","-","1","2","1","-","2","2","1","1","1","-","-","-","2","1","-","2","1","-","-","1","-","-","2","-","1","-","-","2","1","-","1","1","-","2","3","-","-","-","-","-","3","2","-","1","1","1","2","1","1","4","3","1","1","-","2","1","1","2","1","1","2","1","1","-","3","85"
"2563",NA,"Total","1192","1309","1286","1333","1463","1409","1336","1613","1433","1533","1520","1637","1788","2214","2236","2202","2214","2479","2567","2451","2754","2330","2360","2207","2180","2123","1885","1918","2033","1861","2259","1637","1818","1751","1634","1820","1574","1576","1640","1512","1787","1315","1606","1515","1328","1503","1351","1369","1338","1210","1221","1033","1087","1149","999","1070","894","843","866","669","881","580","675","637","470","607","446","513","373","282","356","206","271","266","239","362","224","184","235","145","167","137","137","115","97","100","81","60","42","28","134","107290"
"2564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2565",NA,"AREA # 120206","Dawbon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2567",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2568",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"2569",NA,"No - no difficulty","510","544","556","593","538","562","568","573","555","571","600","580","676","777","741","713","712","754","911","829","917","764","790","789","746","727","753","718","784","664","795","599","686","634","542","636","514","513","555","491","547","429","546","492","420","524","429","406","429","358","418","286","300","331","313","291","295","267","232","233","281","144","176","175","160","171","131","124","92","66","104","58","80","71","68","110","69","43","46","42","34","22","24","17","27","26","15","11","6","2","31","36452"
"2570",NA,"Yes - some difficulty","-","-","-","-","1","-","-","-","-","1","-","-","-","1","-","-","1","3","2","-","-","1","2","-","-","1","-","-","1","1","2","1","2","-","2","3","1","-","-","2","3","1","1","1","3","4","1","3","5","2","1","3","3","8","5","3","7","2","7","2","5","2","5","6","1","2","2","3","2","3","6","4","3","5","8","7","4","2","7","6","4","4","9","5","4","2","2","5","1","1","8","221"
"2571",NA,"Yes - a lot of difficulty","-","-","-","-","-","-","1","-","-","-","1","-","-","-","-","-","1","-","-","-","3","-","-","-","1","-","1","-","-","-","1","-","-","1","-","1","-","-","-","-","-","-","1","-","-","-","-","-","-","-","1","-","1","-","1","-","1","1","-","1","-","-","1","1","-","2","-","-","1","-","2","1","-","-","-","1","-","-","4","1","1","-","2","-","2","-","1","-","-","1","2","41"
"2572",NA,"Yes - cannot hear at all","-","-","-","-","-","1","-","1","-","-","-","1","-","1","-","1","-","1","-","-","-","-","-","1","-","-","-","1","-","-","-","1","-","2","1","1","-","1","-","-","-","1","-","-","-","1","-","-","-","-","1","1","-","1","-","-","-","-","-","-","-","1","1","-","-","-","-","2","-","-","-","-","1","1","2","1","-","1","-","-","-","-","1","-","-","-","-","-","-","1","-","31"
"2573",NA,"Total","510","544","556","593","539","563","569","574","555","572","601","581","676","779","741","714","714","758","913","829","920","765","792","790","747","728","754","719","785","665","798","601","688","637","545","641","515","514","555","493","550","431","548","493","423","529","430","409","434","360","421","290","304","340","319","294","303","270","239","236","286","147","183","182","161","175","133","129","95","69","112","63","84","77","78","119","73","46","57","49","39","26","36","22","33","28","18","16","7","5","41","36745"
"2574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2575",NA,"AREA # 120207","Tamway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2577",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2578",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"2579",NA,"No - no difficulty","832","860","822","857","902","845","895","952","976","967","986","967","1043","1330","1443","1459","1462","1637","1754","1623","1861","1676","1665","1613","1435","1524","1295","1323","1290","1259","1457","1181","1227","1218","1148","1171","1027","1006","1127","1004","1148","896","1035","1118","901","1064","930","943","1002","810","934","766","832","871","783","764","736","673","736","661","707","535","593","568","439","521","377","443","360","291","296","189","213","234","197","265","165","117","131","104","124","93","90","88","55","72","47","37","21","26","69","74189"
"2580",NA,"Yes - some difficulty","1","-","-","-","1","1","-","2","-","-","1","-","2","1","1","2","-","2","1","2","-","1","2","1","-","1","-","1","-","1","-","1","-","-","2","2","-","2","-","1","2","2","2","2","2","2","-","-","2","4","1","3","3","2","3","3","6","5","2","5","10","6","8","10","12","7","11","7","12","7","10","7","14","12","10","11","2","13","11","11","10","9","12","10","6","8","5","7","-","6","21","368"
"2581",NA,"Yes - a lot of difficulty","-","-","1","-","-","-","-","-","1","1","-","-","-","-","1","-","-","-","-","1","-","-","-","-","-","1","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","2","-","1","-","-","-","-","1","-","1","-","2","1","1","-","-","1","1","1","1","2","2","1","-","1","-","2","2","1","3","1","1","2","3","3","1","2","1","3","2","2","-","3","-","-","2","60"
"2582",NA,"Yes - cannot hear at all","-","-","-","-","-","-","2","-","1","-","-","-","-","1","1","1","-","1","-","-","-","1","1","1","-","-","1","1","-","-","-","-","-","1","1","-","1","-","-","-","-","-","1","-","-","-","-","1","1","-","1","-","-","-","1","-","-","2","-","-","1","-","-","2","1","-","1","-","2","-","-","-","1","1","-","1","1","-","1","1","2","3","-","-","-","-","1","1","1","-","2","45"
"2583",NA,"Total","833","860","823","857","903","846","897","954","978","968","987","967","1045","1332","1446","1462","1462","1640","1755","1626","1861","1678","1668","1615","1435","1526","1296","1325","1290","1260","1457","1182","1227","1220","1151","1173","1028","1008","1127","1005","1150","898","1038","1120","903","1068","930","945","1005","814","936","769","836","873","788","767","744","681","739","666","718","542","602","581","453","530","391","451","374","299","306","198","230","248","210","278","169","132","146","119","137","107","103","101","63","82","53","48","22","32","94","74662"
"2584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2585",NA,"AREA # 120208","Pazuntaung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2587",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2588",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"2589",NA,"No - no difficulty","169","232","218","215","238","252","274","261","243","260","300","259","343","391","410","349","379","447","530","510","520","503","488","490","456","399","393","409","419","370","436","315","334","320","330","311","326","286","334","277","349","263","315","275","265","307","307","291","315","276","333","259","291","254","271","215","251","208","257","213","238","169","183","166","149","153","131","115","113","89","99","72","72","73","55","82","57","34","52","37","32","31","29","24","20","22","13","19","7","8","28","21883"
"2590",NA,"Yes - some difficulty","2","-","-","-","-","-","-","-","-","-","-","-","1","-","1","1","-","-","1","-","-","-","2","1","-","-","1","-","2","-","-","3","-","-","1","2","-","2","-","-","-","-","1","-","1","4","1","-","2","-","3","1","1","-","4","4","3","2","4","3","3","4","2","4","3","5","5","5","4","6","5","5","4","5","3","6","4","4","3","6","6","4","7","5","2","2","3","3","4","1","18","195"
"2591",NA,"Yes - a lot of difficulty","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","1","-","1","-","1","-","-","1","-","-","-","-","-","-","2","-","-","-","-","-","-","-","1","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","2","-","1","1","2","1","1","1","-","2","-","-","1","3","2","1","1","1","1","-","2","34"
"2592",NA,"Yes - cannot hear at all","-","-","-","-","-","1","-","-","1","-","1","-","-","-","-","-","-","-","1","-","-","-","-","1","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","1","2","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","2","-","-","-","1","-","1","-","-","1","1","-","-","-","-","-","-","-","-","-","-","2","19"
"2593",NA,"Total","172","232","218","215","238","253","274","261","244","260","301","259","344","391","411","350","379","447","532","510","520","503","490","493","456","399","394","409","422","370","437","318","336","320","331","314","326","288","334","278","351","263","318","275","266","311","308","291","317","276","338","260","292","254","276","219","254","210","261","216","242","173","185","170","152","158","136","120","117","98","106","77","77","80","60","90","62","39","56","46","38","35","37","32","24","25","17","23","12","9","50","22131"
"2594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2595",NA,"AREA # 120209","Botahtaung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2597",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2598",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"2599",NA,"No - no difficulty","204","212","197","186","219","211","208","193","236","235","268","241","291","340","392","374","377","424","494","478","525","472","448","466","423","422","381","337","347","340","408","287","297","292","234","282","251","237","245","252","269","244","282","289","266","284","244","268","282","231","215","219","240","230","239","172","224","199","204","181","187","131","149","130","95","117","86","111","81","61","61","40","54","66","44","38","21","28","41","28","28","21","15","22","14","12","11","8","7","4","21","19240"
"2600",NA,"Yes - some difficulty","-","-","-","-","-","-","1","1","-","-","-","-","-","-","-","-","-","1","-","1","-","-","-","-","-","-","-","-","1","-","-","-","-","1","1","-","-","-","1","-","-","-","-","2","-","-","1","-","1","2","1","1","3","1","2","3","4","1","4","1","6","-","-","3","1","2","2","4","4","1","5","-","5","3","4","4","8","4","3","5","6","1","3","5","1","2","3","4","2","1","6","133"
"2601",NA,"Yes - a lot of difficulty","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","1","-","1","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","1","-","1","1","-","-","1","1","-","-","-","-","-","-","-","-","-","-","-","1","-","1","-","2","-","-","2","1","-","2","2","-","2","1","1","-","-","2","27"
"2602",NA,"Yes - cannot hear at all","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","1","-","-","-","1","-","-","-","1","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","1","-","-","-","-","1","-","-","-","-","-","-","-","-","-","1","1","-","-","-","-","-","-","-","-","1","-","1","1","-","3","16"
"2603",NA,"Total","204","212","197","186","219","211","209","194","236","235","268","241","291","340","393","374","377","425","494","480","526","472","448","467","423","422","381","338","349","340","409","287","297","293","235","282","251","238","247","252","269","244","282","291","266","284","246","268","283","233","216","220","243","232","241","176","230","200","208","183","195","131","149","133","96","120","88","115","85","62","66","40","60","69","49","43","32","32","44","35","35","22","20","29","15","17","15","14","10","5","32","19416"
"2604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2605",NA,"AREA # 120210","Dagon Myothit(South)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2607",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2608",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"2609",NA,"No - no difficulty","2864","2930","2888","3052","3175","2950","2933","3208","2996","3057","3157","3178","3415","3762","3715","3400","3431","3763","4236","3961","4381","3740","3880","3886","3493","3697","3292","3240","3600","3020","3967","2995","3304","3013","2825","3186","2640","2479","2984","2452","2913","1987","2677","2388","2129","2514","1909","1858","2051","1702","2008","1445","1669","1634","1454","1558","1333","1136","1183","946","1233","798","832","843","689","915","547","667","453","329","499","261","318","330","290","470","274","182","218","107","169","118","107","99","79","79","67","51","31","21","90","179805"
"2610",NA,"Yes - some difficulty","5","5","4","5","-","6","-","2","5","2","6","6","6","2","2","8","7","6","4","6","4","5","2","3","4","1","4","4","6","6","3","2","8","6","5","5","10","7","7","4","7","10","10","10","7","12","12","10","16","9","13","12","14","12","12","20","21","12","18","17","31","19","29","24","22","37","18","28","24","15","27","15","18","24","23","46","30","16","31","17","29","25","23","13","15","15","20","11","10","5","23","1120"
