"","ECLAC/CELADE Redatam+SP 6/23/2023","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65","...66","...67","...68","...69","...70","...71","...72","...73","...74","...75","...76","...77","...78","...79","...80","...81","...82","...83","...84","...85","...86","...87","...88","...89","...90","...91","...92","...93","...94"
"2181",NA,"AREA # 100151","Lamine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2183",NA,"Disability walking","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2184",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"2185",NA,"No - no difficulty","779","884","920","1011","1035","1089","1152","1052","1093","975","1077","951","1090","1036","979","856","595","586","714","581","625","566","556","532","447","595","420","496","490","483","628","439","549","516","402","605","465","496","581","403","652","333","515","483","335","564","348","394","411","321","528","297","403","337","313","459","293","269","310","195","484","209","243","277","196","320","137","221","144","80","216","79","109","117","91","150","75","60","87","38","111","44","41","47","34","52","29","15","20","11","48","40294"
"2186",NA,"Yes - some difficulty","19","8","4","2","2","3","-","1","3","-","1","-","5","5","-","1","2","4","4","2","3","2","3","2","1","-","1","2","4","4","4","3","3","7","3","7","4","8","7","2","6","6","13","11","9","9","10","9","10","10","17","11","9","17","20","18","21","13","17","12","34","21","20","22","27","35","21","16","11","10","31","10","22","19","15","36","25","13","18","14","23","9","14","17","11","21","4","6","4","6","15","934"
"2187",NA,"Yes - a lot of difficulty","10","4","-","3","-","-","-","-","-","1","2","-","1","1","1","-","-","3","2","2","1","1","3","1","-","2","2","1","2","1","4","-","2","1","-","1","1","1","-","-","6","-","3","3","1","5","1","-","5","4","3","3","4","4","3","3","3","3","5","5","5","3","6","7","1","6","4","9","2","1","5","3","6","2","5","3","7","5","3","2","10","6","5","-","1","9","4","3","3","2","10","256"
"2188",NA,"Yes - cannot walk at all","35","4","2","-","-","3","-","1","1","2","-","-","-","-","-","1","2","-","1","1","-","1","3","1","1","2","-","-","1","2","-","1","-","2","1","1","1","-","2","-","3","1","2","1","2","1","-","-","1","-","2","1","-","2","1","-","4","1","-","2","2","-","1","1","1","2","3","3","3","-","2","2","4","-","-","5","1","-","2","3","1","1","1","3","1","2","-","3","-","1","6","150"
"2189",NA,"Total","843","900","926","1016","1037","1095","1152","1054","1097","978","1080","951","1096","1042","980","858","599","593","721","586","629","570","565","536","449","599","423","499","497","490","636","443","554","526","406","614","471","505","590","405","667","340","533","498","347","579","359","403","427","335","550","312","416","360","337","480","321","286","332","214","525","233","270","307","225","363","165","249","160","91","254","94","141","138","111","194","108","78","110","57","145","60","61","67","47","84","37","27","27","20","79","41634"
"2190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2191",NA,"AREA # 100152","Khawzar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2193",NA,"Disability walking","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2194",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"2195",NA,"No - no difficulty","193","185","201","290","260","235","252","246","223","239","261","229","281","318","233","206","151","168","187","140","179","176","177","190","138","159","158","164","169","170","202","127","165","139","129","214","127","127","150","123","186","88","168","110","96","171","102","102","128","82","146","77","86","115","74","120","117","97","100","50","125","46","68","77","55","87","52","43","44","16","72","18","42","27","24","41","18","18","22","4","17","6","9","3","6","8","10","4","2","1","22","10883"
"2196",NA,"Yes - some difficulty","1","-","-","1","1","-","-","-","-","-","2","-","-","1","-","1","-","1","-","1","-","-","-","1","1","-","3","-","-","1","1","1","1","2","-","1","-","3","2","2","2","2","3","1","3","5","1","3","4","2","4","-","4","5","4","4","5","6","6","2","10","3","-","3","4","12","7","5","3","4","6","1","8","2","5","7","6","2","8","-","12","1","4","1","3","4","-","1","2","1","3","222"
"2197",NA,"Yes - a lot of difficulty","1","-","-","-","-","-","-","-","-","-","1","-","-","-","-","1","-","-","-","-","-","-","-","-","1","-","1","-","1","2","-","-","-","1","-","-","-","-","1","-","-","-","-","-","-","-","2","1","1","-","-","1","-","-","2","-","-","-","1","-","-","-","1","2","1","1","3","1","2","-","1","2","-","2","-","-","-","-","-","-","1","-","1","-","1","1","-","1","-","-","3","42"
"2198",NA,"Yes - cannot walk at all","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","1","-","-","1","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","1","1","-","-","1","-","-","-","-","-","-","1","-","-","1","-","-","-","-","-","13"
"2199",NA,"Total","195","185","201","291","261","235","252","246","223","239","264","229","281","319","234","208","152","170","187","141","179","176","177","191","140","159","162","164","170","173","203","128","166","142","129","215","128","130","153","125","188","90","171","112","99","176","106","106","133","84","150","79","90","120","80","124","122","103","107","52","135","49","69","82","60","100","62","49","50","20","79","22","51","31","29","49","24","20","30","4","30","7","15","4","10","14","10","6","4","2","28","11160"
"2200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201",NA,"AREA # 100201","Thaton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203",NA,"Disability walking","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2204",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"2205",NA,"No - no difficulty","1992","2271","2473","2470","2629","2532","2771","2682","2681","2726","3077","2804","3289","3098","2901","2680","2300","2161","2194","1823","1995","1591","1680","1603","1447","1821","1415","1485","1571","1327","1891","1424","1501","1499","1315","1816","1307","1380","1510","1246","1690","1095","1566","1327","1192","1758","1161","1152","1301","1007","1458","935","1140","1094","952","1213","930","878","851","634","1029","529","623","634","537","665","449","476","319","241","444","198","217","251","210","339","194","150","172","91","164","95","81","84","61","81","52","32","27","16","102","114275"
"2206",NA,"Yes - some difficulty","22","25","12","14","14","8","11","5","7","5","6","6","3","9","4","8","10","7","5","7","7","1","4","4","8","7","5","4","8","3","12","9","9","13","9","17","13","8","13","13","15","9","8","10","10","24","27","18","22","14","27","21","28","18","22","33","23","26","17","16","36","20","23","19","22","38","15","23","16","22","46","16","27","35","19","49","28","18","23","16","29","15","14","17","15","19","14","7","11","2","31","1428"
"2207",NA,"Yes - a lot of difficulty","25","17","5","5","1","-","7","2","3","3","6","3","3","2","3","2","1","3","1","1","1","1","5","8","3","2","-","2","1","2","4","3","2","2","3","5","5","4","1","2","5","5","4","2","2","6","5","3","7","8","2","2","7","10","12","5","12","4","8","8","11","4","7","6","11","14","5","4","5","4","16","5","3","9","11","10","7","6","4","4","8","2","5","5","5","5","2","4","5","2","13","468"
"2208",NA,"Yes - cannot walk at all","13","9","3","2","3","4","2","6","1","3","4","2","1","-","3","4","3","3","-","1","1","2","-","-","-","2","1","1","2","1","2","1","-","2","1","3","-","6","1","1","3","1","2","4","1","1","4","2","1","2","1","-","2","3","3","5","1","5","5","2","4","2","-","5","4","4","3","3","1","1","4","-","1","6","3","5","-","2","1","1","2","4","2","2","-","5","-","3","3","1","9","223"
"2209",NA,"Total","2052","2322","2493","2491","2647","2544","2791","2695","2692","2737","3093","2815","3296","3109","2911","2694","2314","2174","2200","1832","2004","1595","1689","1615","1458","1832","1421","1492","1582","1333","1909","1437","1512","1516","1328","1841","1325","1398","1525","1262","1713","1110","1580","1343","1205","1789","1197","1175","1331","1031","1488","958","1177","1125","989","1256","966","913","881","660","1080","555","653","664","574","721","472","506","341","268","510","219","248","301","243","403","229","176","200","112","203","116","102","108","81","110","68","46","46","21","155","116394"
"2210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2211",NA,"AREA # 100202","Paung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2213",NA,"Disability walking","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2214",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"2215",NA,"No - no difficulty","1755","1970","2164","2480","2557","2247","2433","2465","2467","2487","2716","2527","2970","2918","2734","2334","1943","1791","1752","1385","1689","1284","1341","1334","1124","1550","1224","1239","1395","1054","1618","1151","1338","1281","1129","1667","1106","1180","1420","1110","1524","918","1310","1256","1104","1602","1112","1098","1168","996","1344","834","1076","1082","919","1168","960","876","904","664","983","596","655","640","525","749","401","478","342","242","432","202","247","275","216","357","220","154","188","100","182","91","117","109","105","96","79","51","38","30","104","103248"
"2216",NA,"Yes - some difficulty","22","14","7","1","6","5","7","5","8","5","8","8","16","5","3","7","5","6","3","5","11","7","5","6","5","8","5","10","10","9","5","4","9","11","9","12","10","11","19","7","14","9","11","15","5","23","12","9","16","11","24","21","20","23","32","38","25","25","33","20","32","18","28","29","25","28","26","29","32","23","44","26","24","24","24","44","26","18","27","10","35","18","29","19","19","25","21","11","12","10","28","1469"
"2217",NA,"Yes - a lot of difficulty","8","3","1","2","2","7","1","3","3","1","3","1","3","1","3","1","3","3","1","3","2","2","3","2","5","3","1","2","3","1","3","2","3","1","6","6","7","4","4","6","3","6","1","5","6","8","1","6","5","3","8","3","5","3","4","7","6","7","3","4","8","4","9","6","8","8","7","7","5","7","9","2","3","2","9","8","4","3","8","5","7","5","6","5","6","8","6","3","3","3","15","402"
"2218",NA,"Yes - cannot walk at all","5","1","4","2","2","7","1","3","2","3","5","3","5","2","4","-","2","8","1","2","4","2","1","1","1","2","1","3","2","3","1","1","3","1","1","4","3","1","-","1","3","2","3","3","-","2","1","-","3","1","3","3","4","3","5","4","3","4","3","3","3","3","6","3","3","3","3","1","3","1","-","1","4","4","3","4","8","2","5","1","11","4","3","5","2","1","4","-","1","3","6","252"
"2219",NA,"Total","1790","1988","2176","2485","2567","2266","2442","2476","2480","2496","2732","2539","2994","2926","2744","2342","1953","1808","1757","1395","1706","1295","1350","1343","1135","1563","1231","1254","1410","1067","1627","1158","1353","1294","1145","1689","1126","1196","1443","1124","1544","935","1325","1279","1115","1635","1126","1113","1192","1011","1379","861","1105","1111","960","1217","994","912","943","691","1026","621","698","678","561","788","437","515","382","273","485","231","278","305","252","413","258","177","228","116","235","118","155","138","132","130","110","65","54","46","153","105371"
"2220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2221",NA,"AREA # 100203","Kyaikto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2223",NA,"Disability walking","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2224",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"2225",NA,"No - no difficulty","1587","1640","1855","1942","2034","1952","2117","2026","1975","2082","2073","2003","2158","2302","1990","1984","1806","1750","1824","1508","1897","1316","1437","1480","1255","1634","1282","1308","1490","1220","1616","1157","1310","1350","1162","1514","1098","1153","1302","1075","1385","825","1226","1074","981","1291","882","831","987","704","1002","646","789","738","630","816","651","535","545","412","667","379","411","420","331","451","271","300","236","142","237","114","149","177","107","206","138","61","90","44","88","54","43","56","42","43","34","23","15","10","63","88016"
"2226",NA,"Yes - some difficulty","3","8","7","11","10","9","10","6","6","6","6","5","4","6","6","5","3","5","5","1","7","3","3","4","3","8","7","5","14","8","9","10","12","7","5","14","14","14","17","8","13","13","27","14","17","17","15","15","23","24","24","21","21","32","20","37","30","27","26","21","48","27","25","29","27","28","29","30","28","16","29","14","20","24","16","36","22","20","16","11","22","13","6","11","14","12","13","10","2","2","18","1349"
"2227",NA,"Yes - a lot of difficulty","13","12","2","-","5","2","-","3","1","2","1","4","2","4","4","2","3","3","3","-","-","3","-","3","2","2","4","1","6","3","4","4","4","3","3","4","8","6","5","1","3","7","6","7","8","5","2","5","3","5","9","8","5","8","12","10","10","6","10","2","12","4","6","9","8","11","6","10","4","5","6","1","5","4","4","13","8","2","4","2","7","3","1","1","5","3","3","6","3","1","9","429"
"2228",NA,"Yes - cannot walk at all","1","2","4","7","7","4","7","2","6","2","3","2","1","2","-","2","-","2","3","1","-","4","-","5","2","2","3","3","1","1","2","2","4","-","3","3","-","2","2","1","5","1","3","3","2","7","3","3","4","1","5","2","1","6","2","7","2","4","2","2","11","3","8","3","5","2","2","1","1","-","3","2","4","1","3","2","4","-","3","2","4","-","1","2","1","2","1","1","-","-","2","237"
"2229",NA,"Total","1604","1662","1868","1960","2056","1967","2134","2037","1988","2092","2083","2014","2165","2314","2000","1993","1812","1760","1835","1510","1904","1326","1440","1492","1262","1646","1296","1317","1511","1232","1631","1173","1330","1360","1173","1535","1120","1175","1326","1085","1406","846","1262","1098","1008","1320","902","854","1017","734","1040","677","816","784","664","870","693","572","583","437","738","413","450","461","371","492","308","341","269","163","275","131","178","206","130","257","172","83","113","59","121","70","51","70","62","60","51","40","20","13","92","90031"
"2230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2231",NA,"AREA # 100204","Bilin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2233",NA,"Disability walking","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
